gender,SeniorCitizen,Partner,Dependents,tenure,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0,0,0,29,0,1,0,0,0,0,1,30.6,0.3245075331358776,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,1,5,0,0,0,0,0,0,0,20.35,0.449027936354886,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,0,1,0,70,0,1,1,0,1,0,1,95.0,0.23087533928367282,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0,1,0,24,1,0,0,1,1,1,0,74.4,0.28909771902228903,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,1,0,72,1,1,1,1,0,1,0,78.45,0.2367263546483733,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0,0,0,1,0,0,0,1,0,0,1,74.3,0.4877177156888023,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,1,0,70,0,1,1,1,0,1,1,51.05,0.2550231528559624,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,1,1,36,0,0,0,0,0,0,0,19.2,0.3353650052604917,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,1,0,0,38,0,0,0,1,1,1,1,99.55,0.25388250128347545,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,0,17,0,0,0,0,0,0,1,70.0,0.3091937456800901,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,1,1,41,0,1,1,1,1,1,1,109.1,0.24653063928354155,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,0,0,0,1,45.3,0.5296434831513528,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,0,2,0,0,0,1,0,0,0,29.85,0.4863098141395023,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,14,0,0,1,0,0,0,0,76.45,0.3104241539822725,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,0,0,2,0,1,1,1,0,1,1,95.1,0.4207467672009913,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,0,0,1,0,0,0,0,0,0,0,19.8,0.6079797787016682,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0,1,1,13,0,1,1,1,1,0,1,72.8,0.32007293369616674,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,0,6,0,0,0,0,0,0,0,18.95,0.4567402126447802,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0,0,0,4,0,1,0,0,0,0,1,76.65,0.3797189981307739,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,1,5,0,1,0,1,1,1,1,99.15,0.3592665017762756,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,1,0,15,1,0,1,0,1,1,0,101.75,0.29033981680889726,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,0,47,1,0,0,0,0,0,0,75.45,0.25609155171393877,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0,0,8,0,0,1,1,0,1,0,64.1,0.3544767295262132,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,0,0,17,0,0,0,0,0,0,1,25.65,0.36256982779106567,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,1,1,15,1,0,0,0,0,0,0,75.1,0.3088774477461687,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0,0,26,1,0,1,1,0,1,1,95.85,0.2718904150103966,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,0,0,23,1,0,0,0,0,0,0,54.4,0.3047135547651263,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0,0,4,0,1,0,0,0,0,0,72.75,0.38281217363872583,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,1,29,0,0,0,0,0,0,0,19.85,0.35096806821110565,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0,0,0,0,25,0,0,0,0,0,0,0,19.05,0.3597516194017324,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,0,9,0,0,0,0,0,0,0,44.95,0.3638483878467129,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,1,0,18,0,0,1,0,0,0,1,49.55,0.32313852063299225,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,1,0,0,3,0,0,0,0,1,1,1,94.85,0.3793126527942515,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,1,1,69,1,1,1,1,0,0,0,46.25,0.26158234513704687,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0,0,0,14,0,0,0,0,0,0,0,19.35,0.38141461467667537,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1,0,0,0,19,0,0,0,0,1,1,0,69.6,0.2991766202147903,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,1,0,0,39,0,1,0,0,0,1,0,90.7,0.25771437887477083,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,0,31,0,1,1,0,1,1,1,101.4,0.261272861682436,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,1,1,24,0,0,0,0,0,0,0,20.25,0.36263163825139055,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1,0,1,0,14,0,0,0,1,0,0,0,48.8,0.3385283642183805,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,0,64,1,1,1,1,0,1,1,74.35,0.24382169781110552,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0,0,0,50,0,0,0,0,0,0,1,19.35,0.31452121625293683,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1,0,1,1,52,0,1,1,1,1,0,1,68.75,0.2568487983427862,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,0,0,0,28,0,1,0,0,1,1,0,100.2,0.26817379592583324,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,0,0,0,21,0,0,0,0,0,0,1,20.85,0.3632538311296935,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1,0,0,1,25,0,1,0,0,1,1,1,95.9,0.27238044505971415,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,1,0,17,0,0,0,0,0,0,0,19.35,0.3850143685052627,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1,0,1,0,58,0,0,0,0,1,1,1,45.0,0.2681588362963261,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,1,1,0,17,0,0,0,0,0,1,0,81.5,0.30157935722244644,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,0,51,0,0,0,0,0,0,0,25.5,0.3034317489070828,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1,0,1,1,72,1,0,1,1,1,0,0,48.9,0.2563101216336541,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0,1,0,52,1,0,0,0,1,0,0,84.1,0.24751845803177183,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,0,27,0,0,0,0,0,0,1,19.6,0.348193109214908,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,0,0,0,3,0,0,0,0,0,0,0,20.0,0.5005227408187883,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0,1,0,64,1,1,1,1,0,1,1,81.3,0.2408002775892702,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0,1,0,45,0,0,0,1,1,1,1,95.2,0.24811975857416102,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1,1,1,0,3,0,0,0,0,1,0,1,36.45,0.46922023734307317,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,1,0,71,0,1,1,1,1,1,1,83.3,0.23528387888496205,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,1,0,0,1,0,0,0,0,0,0,0,25.05,0.5846088402223126,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,1,1,58,0,0,0,0,0,0,0,20.3,0.3084680712298542,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1,0,1,1,34,0,1,1,0,1,0,1,89.85,0.26199878164624407,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,0,8,1,0,0,0,0,0,1,49.85,0.3739746823451684,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,1,1,15,0,0,0,0,0,0,0,19.8,0.3926324140413913,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0,1,1,66,0,0,1,1,1,1,0,54.65,0.2550600027452582,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1,0,0,12,0,1,0,0,0,0,1,29.35,0.37137088391375533,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,0,0,58,0,0,0,0,0,0,1,19.15,0.3143945310452547,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,0,1,1,3,0,0,0,0,0,0,0,19.1,0.5176061677748462,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,1,1,0,43,0,1,1,0,1,1,0,55.55,0.27440751688733267,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0,0,9,0,1,1,0,0,0,0,80.55,0.3394283480146241,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,0,3,0,0,0,0,0,0,0,20.25,0.49119431803407143,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0,0,1,1,22,0,1,0,0,1,1,1,69.5,0.2956231007091822,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0,1,0,40,0,1,1,0,1,1,1,106.0,0.24916899503480244,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,0,0,68,0,0,0,0,0,0,0,25.5,0.28614305991897476,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,0,1,0,54,0,1,1,0,1,1,1,104.3,0.2396549361915259,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,0,50,0,1,0,1,1,1,1,79.6,0.25073795177314073,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0,0,0,1,0,0,0,0,0,1,1,55.25,0.5124025546072681,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,1,0,72,1,1,1,1,1,1,0,88.05,0.23135728898915273,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0,0,1,40,0,0,0,0,0,0,1,20.4,0.3245992015054151,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,0,1,1,72,1,1,1,1,1,1,1,117.6,0.22219932977951012,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,0,0,6,0,0,0,0,0,0,0,20.0,0.45740007021471196,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0,0,0,5,0,0,0,0,0,0,1,19.65,0.47061167953135263,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,0,1,0,48,0,1,1,0,0,1,1,70.55,0.2576232576205207,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0,0,0,1,0,0,0,0,1,1,1,93.85,0.4690951619506707,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,1,1,64,1,0,0,1,1,0,0,65.8,0.25028597216682474,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,0,0,17,0,0,0,0,0,0,0,20.05,0.37890933191831033,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,0,1,0,40,0,1,1,0,0,0,1,80.0,0.2609267894435558,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,1,1,41,1,0,1,0,0,0,0,35.4,0.2985431071512294,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,1,0,0,51,0,1,0,0,0,0,1,79.6,0.2512557103539107,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0,1,0,41,0,1,0,0,0,0,1,80.25,0.2573917587196873,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,1,1,1,0,0,1,0,0,0,0,50.45,0.5202233062628852,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0,0,2,0,0,0,0,0,0,1,20.45,0.5354107058421108,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,0,68,0,1,1,0,0,0,0,79.6,0.23829522483425272,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0,1,1,24,0,0,0,0,0,0,0,24.7,0.34710881088570195,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1,0,1,0,70,1,0,1,1,0,1,0,77.3,0.2380290213844011,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1,0,0,0,3,0,0,0,1,0,0,1,29.75,0.4666415390876151,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,0,2,0,0,0,0,0,0,0,44.9,0.45612118035018906,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0,3,0,1,0,0,0,0,0,29.8,0.4686385395845069,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0,0,7,0,0,0,1,1,1,1,74.65,0.35251680163514876,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,0,13,1,0,0,0,1,1,1,71.95,0.3204299407457362,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,0,7,0,0,0,0,0,0,0,20.75,0.43827378828776625,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0,1,1,12,0,0,0,0,1,0,1,56.3,0.3416634432520344,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,1,1,53,0,1,1,0,1,1,1,105.25,0.23747012358934896,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,0,0,0,12,0,0,0,0,1,1,1,94.2,0.31386132197480904,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,1,1,63,0,0,0,0,0,0,0,19.55,0.3048621911571578,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,0,0,0,15,1,1,1,1,1,1,0,84.45,0.3031720215416071,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,1,1,36,1,1,0,0,0,0,0,53.65,0.28317655949637954,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,1,1,0,4,0,0,1,0,0,0,1,29.9,0.4513704688899191,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,1,1,24,0,0,0,0,0,0,0,19.7,0.3609016811800059,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,0,0,0,61,1,1,1,1,0,0,0,43.7,0.2680393691285067,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,0,0,0,16,0,1,0,0,0,0,0,55.3,0.32332283436056164,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,1,1,65,0,0,0,0,0,0,1,19.85,0.30399588704025976,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,0,1,1,26,0,0,0,0,0,0,0,19.65,0.35556070422841196,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1,0,0,0,16,0,0,0,1,0,0,1,49.45,0.3282783209373091,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,1,0,54,1,1,0,0,1,1,0,106.55,0.23616822319963598,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0,0,0,1,0,0,0,0,0,0,0,20.1,0.6064578990928592,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,5,0,0,0,0,0,0,0,20.45,0.459025750277918,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,0,0,0,19,0,1,0,0,0,1,1,39.7,0.33479979086779654,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,0,10,1,0,0,0,0,0,1,54.5,0.3474693179411242,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,1,1,23,0,1,1,1,0,0,0,83.8,0.28413945500973037,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,0,3,0,0,0,0,1,0,0,55.15,0.42956830105691446,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0,0,72,0,1,1,1,1,1,1,111.6,0.2235474573501526,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1,1,0,10,0,0,0,0,0,1,1,86.65,0.32448858987465573,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,1,1,10,0,1,1,0,0,0,1,55.55,0.34922232649586643,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,1,0,11,0,0,0,0,0,0,1,20.55,0.41894557795431847,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0,1,0,0,37,1,1,0,0,1,1,1,106.75,0.250401519061112,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,1,17,1,0,0,1,0,0,1,62.1,0.3114024268579201,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,1,1,36,1,0,1,0,1,1,1,104.5,0.2544454759053697,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,1,0,0,17,0,1,1,0,1,1,1,101.8,0.28799993785180894,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,1,66,1,1,0,1,1,1,1,110.6,0.22751092513080165,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,0,1,1,61,1,1,1,1,1,1,0,84.9,0.23975838891993356,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0,0,0,22,0,1,0,0,1,1,1,93.2,0.2781943098564813,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,0,0,1,0,0,0,0,0,0,1,24.4,0.5871760894867197,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,0,6,0,0,0,0,0,0,0,70.55,0.3634349739682154,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,0,0,31,0,1,0,1,0,0,1,78.45,0.27263339204919074,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,1,1,68,1,1,1,1,1,1,1,85.0,0.23724763543610988,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,0,1,1,34,0,0,1,0,1,0,0,87.45,0.2652050329549582,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,1,1,52,0,1,1,1,0,0,0,85.8,0.2467244255766718,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,10,0,0,1,1,1,0,1,91.1,0.3181467950029606,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,1,1,29,0,0,0,0,0,0,1,70.75,0.2823229263234188,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,1,1,72,0,0,0,0,0,0,0,20.1,0.29686960128241524,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,0,1,1,47,0,0,0,0,0,0,0,20.05,0.31885610090036787,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1,0,1,1,24,1,0,0,0,1,1,0,74.8,0.2861587695493481,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0,0,0,65,0,0,0,0,0,0,0,24.8,0.29237284824675286,0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,0,0,0,4,0,0,0,1,1,1,1,100.85,0.36851840193818536,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,1,1,0,12,0,1,0,0,1,1,1,101.35,0.30597981261666973,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,0,1,1,0,0,0,0,0,1,81.7,0.48006088775068295,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,0,33,0,0,0,0,0,0,0,68.25,0.2778977487100248,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,0,34,0,1,1,1,1,1,1,105.1,0.25502724544806044,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,1,0,14,0,0,0,0,0,0,0,20.4,0.3881537371848705,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,0,0,0,4,0,0,0,0,0,1,1,79.15,0.3829126624825547,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,1,1,13,0,0,0,0,0,0,0,20.0,0.4074505091760593,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0,0,1,1,65,0,1,0,1,1,1,1,79.4,0.24125235029885866,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0,1,1,23,1,0,0,1,0,0,0,57.2,0.2981590864281738,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,0,1,0,55,1,1,1,0,0,0,0,58.6,0.26232717753029516,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,0,1,0,49,0,1,0,0,1,1,1,94.8,0.2444149848482274,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1,0,1,0,60,0,1,1,0,1,1,0,102.5,0.2335777233290331,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,1,1,69,0,0,0,0,0,0,1,20.35,0.2974905468332037,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,0,0,0,40,0,0,0,0,1,0,1,84.9,0.25827483371331816,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,1,0,67,1,1,0,1,0,1,1,69.2,0.2445803808931768,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1,1,0,0,35,0,0,0,0,1,1,1,95.45,0.2569571199234063,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,1,1,19,0,0,0,1,1,1,1,100.95,0.28475972111353715,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,0,1,1,13,0,0,0,0,0,0,0,20.85,0.3927764465315306,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,0,0,1,41,0,1,0,0,1,0,1,88.5,0.25490758100146815,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,4,1,0,1,0,0,0,0,35.0,0.4411064013200408,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,1,1,24,1,0,0,1,0,0,0,55.15,0.301934382372788,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,0,5,0,1,0,0,1,1,1,50.95,0.4041734341126494,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0,0,5,0,1,0,0,0,1,1,64.0,0.37317925108635286,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,1,1,1,0,0,0,0,0,0,1,69.1,0.4936513459200024,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,1,1,72,1,1,1,1,1,0,0,80.2,0.2365052362614877,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,0,0,24,0,0,1,0,0,0,1,49.3,0.30536890560600377,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,1,0,42,1,0,1,1,1,1,0,84.35,0.2557738835300567,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,0,0,0,4,0,0,0,0,0,0,0,20.05,0.47851163242550826,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,0,68,1,1,1,1,1,1,1,117.2,0.22343976315956554,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0,1,1,33,0,0,0,0,0,0,0,20.1,0.34634074344347904,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0,1,0,0,1,0,0,0,0,0,0,1,69.6,0.4930585112572497,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,0,31,0,1,1,0,1,1,1,103.45,0.26235782310493766,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,0,0,0,4,0,1,0,0,0,0,0,77.95,0.385318285022547,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,0,69,0,1,1,1,1,1,1,109.95,0.22535763191016459,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1,1,0,0,38,0,0,0,0,1,1,0,94.75,0.2548150380989074,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,1,1,3,0,1,0,1,0,0,1,80.0,0.4007809893470808,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,1,1,48,0,1,0,1,1,1,0,79.65,0.252372809045207,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,0,1,0,15,0,0,0,0,0,0,0,25.2,0.37029402414246826,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,0,0,0,25,0,0,0,0,0,0,0,19.9,0.35180034093668994,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,1,0,0,1,0,0,0,0,1,0,0,78.45,0.4833197127274963,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
